0.000000	0.000000	2.000000	-0.250000	
0.000000	-1.000000	1.250000	-0.533333	
0.000000	-1.000000	0.800000	-0.937500	
0.000000	-1.000000	0.312500	-2.560000	
0.000000	-1.000000	-1.360000	0.612745	
0.000000	-1.000000	1.779412	-0.481700	
0.000000	-1.000000	0.661157	-1.323437	
0.000000	-1.000000	-0.198437	-0.000000	
